Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Google Pixel 4a 5G,[{'128GB 6GB RAM': '$\u2009104.00'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71","HSPA, LTE (CA), 5G",153.9 x 74 x 8.2 mm (Sub-6) or 8.5 mm (Sub-6 and mmWave),168 g (5G Sub-6); 171 g ( 5G Sub-6 and mmWave) (5.93 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Nano-SIM + ,"6.2 inches, 95.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~413 ppi density)","Android 11, upgradable to Android 14",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 6GB RAM,"12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS,
16 MP, f/2.2, 107˚ (ultrawide), 1.0µm","LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.1,Li-Po 3885 mAh,"18W wired, PD2.0","Just Black, Clearly White",
Google Pixel 5,[{'128GB 8GB RAM': '$\u2009125.50'}],GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71","HSPA, LTE (CA), 5G",144.7 x 70.4 x 8 mm (5.70 x 2.77 x 0.31 in),151 g (5.33 oz),"Glass front (Gorilla Glass 6), aluminum back, aluminum frame",Nano-SIM + ,"6.0 inches, 87.6 cm","1080 x 2340 pixels, 19.5:9 ratio (~432 ppi density)","Android 11, upgradable to Android 14",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 8GB RAM,"12.2 MP, f/1.7, 27mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS,
16 MP, f/2.2, 117˚ (ultrawide), 1.0µm","LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.1,Li-Po 4080 mAh,"18W wired, PD2.0","Just Black, Sorta Sage",
Google Pixel 5a 5G,[{'128GB 6GB RAM': '$\u2009184.99'}],GSM / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71","HSPA, LTE (CA), 5G",156.2 x 73.2 x 8.8 mm (6.15 x 2.88 x 0.35 in),183 g (6.46 oz),"Glass front (Gorilla Glass 3), aluminum frame, aluminum back",Nano-SIM + ,"6.34 inches, 97.0 cm","1080 x 2400 pixels, 20:9 ratio (~415 ppi density)","Android 11, upgradable to Android 14",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 6GB RAM,"12.2 MP, f/1.7, 27mm, (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS,
16 MP, f/2.2, 119˚ (ultrawide), 1.0µm","LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS","8 MP, f/2.0, 24mm (wide), 1.12µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.1,Li-Po 4680 mAh,"18W wired, PD2.0",Mostly Black,
Google Pixel 6,"[{'128GB 8GB RAM': '$\u2009174.95'}, {'256GB 8GB RAM': '$\u2009194.99'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71 - GB7N6, G9S9B16","HSPA, LTE (CA), 5G",158.6 x 74.8 x 8.9 mm (6.24 x 2.94 x 0.35 in),207 g (7.30 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM + ,"6.4 inches, 98.9 cm","1080 x 2400 pixels, 20:9 ratio (~411 ppi density)","Android 12, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor (5 nm),Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.9, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
12 MP, f/2.2, 17mm, 114˚ (ultrawide), 1.25µm","Laser AF, Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1.12µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.1,Li-Ion 4614 mAh,"Wired (based on 30W charger), PD3.0, 50% in 30 min","Sorta Seafoam, Kinda Coral, Stormy Black",
Google Pixel 6 Pro,"[{'128GB 12GB RAM': '$\u2009129.99'}, {'256GB 12GB RAM': '$\u2009225.04'}, {'512GB 12GB RAM': '$\u2009284.95'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71 - GLUOG, G8VOU","HSPA, LTE (CA), 5G",163.9 x 75.9 x 8.9 mm (6.45 x 2.99 x 0.35 in),210 g (7.41 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + ,"6.7 inches, 110.6 cm","1440 x 3120 pixels, 19.5:9 ratio (~512 ppi density)","Android 12, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor (5 nm),Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,No,"128GB 12GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
48 MP, f/3.5, 104mm (periscope telephoto), 1/2.0"", 0.8µm, PDAF, OIS, 4x optical zoom,
12 MP, f/2.2, 17mm, 114˚ (ultrawide), 1.25µm","Laser AF, Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS","11.1 MP, f/2.2, 20mm (ultrawide), 1.22µm","4K@30fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.1,Li-Ion 5003 mAh,"23W wired, PD3.0, 50% in 30 min","Cloudy White, Sorta Sunny, Stormy Black",
Google Pixel 6a,[{'128GB 6GB RAM': '$\u2009134.00'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41, 42, 48, 66, 71 - GX7AS, GB62Z (USA/Canada)","HSPA, LTE (CA), 5G",152.2 x 71.8 x 8.9 mm (5.99 x 2.83 x 0.35 in),178 g (6.28 oz),"Glass front (Gorilla Glass 3), aluminum frame, plastic back",Nano-SIM + ,"6.1 inches, 90.7 cm","1080 x 2400 pixels, 20:9 ratio (~429 ppi density)","Android 12, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor (5 nm),Octa-core (2x2.80 GHz Cortex-X1 & 2x2.25 GHz Cortex-A76 & 4x1.80 GHz Cortex-A55),Mali-G78 MP20,No,128GB 6GB RAM,"12.2 MP, f/1.7, 27mm, (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS,
12 MP, f/2.2, 17mm, 114˚ (ultrawide), 1.25µm","Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1.12µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.2, A2DP, LE",Yes,No,USB Type-C 3.1,Li-Po 4410 mAh,"18W wired, PD3.0","Chalk, Charcoal, Sage",
Google Pixel 7,"[{'128GB 8GB RAM': '$\u2009183.00'}, {'256GB 8GB RAM': '$\u2009254.00'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 40, 41, 42, 46, 48, 66, 71 - GQML3","HSPA, LTE (CA), 5G",155.6 x 73.2 x 8.7 mm (6.13 x 2.88 x 0.34 in),197 g (6.95 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + ,"6.3 inches, 96.7 cm","1080 x 2400 pixels, 20:9 ratio (~416 ppi density)","Android 13, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor G2 (5 nm),Octa-core (2x2.85 GHz Cortex-X1 & 2x2.35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Mali-G710 MP7,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.9, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
12 MP, f/2.2, 114˚ (ultrawide), 1/2.9"", 1.25µm","Laser AF, Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","10.8 MP, f/2.2, 21mm (ultrawide), 1/3.1"", 1.22µm","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.2,Li-Ion 4355 mAh,"20W wired, PD3.0, 50% in 30 min","Obsidian, Lemongrass, Snow",
Google Pixel 7 Pro,"[{'128GB 12GB RAM': '$\u2009201.16'}, {'256GB 12GB RAM': '$\u2009256.95'}, {'512GB 12GB RAM': '$\u2009369.95'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41, 42, 46, 48, 66, 71 - GE2AE","HSPA, LTE (CA), 5G",162.9 x 76.6 x 8.9 mm (6.41 x 3.02 x 0.35 in),212 g (7.48 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + ,"6.7 inches, 110.6 cm","1440 x 3120 pixels, 19.5:9 ratio (~512 ppi density)","Android 13, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor G2 (5 nm),Octa-core (2x2.85 GHz Cortex-X1 & 2x2.35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Mali-G710 MP7,No,"128GB 8GB RAM, 256GB 8GB RAM, 128GB 12GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
48 MP, f/3.5, 120mm (periscope telephoto), 1/2.55"", 0.7µm, dual pixel PDAF, OIS, 5x optical zoom,
12 MP, f/2.2, 126˚ (ultrawide), 1/2.9"", 1.25µm, AF","Laser AF, Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","10.8 MP, f/2.2, 21mm (ultrawide), 1/3.1"", 1.22µm","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.2,Li-Ion 5000 mAh,"23W wired, PD3.0, 50% in 30 min","Obsidian, Snow, Hazel",
Google Pixel 7a,[{'128GB 8GB RAM': '$\u2009174.99'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 66, 71 - GWKK3, G0DZQ","HSPA, LTE (CA), 5G",152 x 72.9 x 9 mm (5.98 x 2.87 x 0.35 in),193.5 g (6.84 oz),"Glass front (Gorilla Glass 3), aluminum frame, plastic back",Nano-SIM + ,"6.1 inches, 90.7 cm","1080 x 2400 pixels, 20:9 ratio (~429 ppi density)","Android 13, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor G2 (5 nm),Octa-core (2x2.85 GHz Cortex-X1 & 2x2.35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Mali-G710 MP7,No,128GB 8GB RAM,"64 MP, f/1.9, 26mm (wide), 1/1.73"", 0.8µm, dual pixel PDAF, OIS,
13 MP, f/2.2, 120˚ (ultrawide), 1.12µm","Dual-LED flash, Pixel Shift, Auto-HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, OIS","13 MP, f/2.2, 20mm (ultrawide), 1.12µm","4K@30fps, 1080p@30fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, tri-band","5.3, A2DP, LE",Yes,No,USB Type-C 3.2,Li-Po 4385 mAh,"18W wired, PD3.0","Charcoal, Snow, Sea, Coral",
Google Pixel Tablet,,No cellular connectivity, N/A, N/A, N/A,,258 x 169 x 8.1 mm (10.16 x 6.65 x 0.32 in),493 g (1.09 lb),"Glass front, aluminum frame, aluminum back",No,"10.95 inches, 347.7 cm","1600 x 2560 pixels, 16:10 ratio (~276 ppi density)","Android 13, upgradable to Android 15",Google Tensor G2 (5 nm),Octa-core (2x2.85 GHz Cortex-X1 & 2x2.35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Mali-G710 MP7,No,"128GB 8GB RAM, 256GB 8GB RAM","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm","HDR, panorama",1080p@30fps,"8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm",1080p@30fps,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE",No,No,"USB Type-C 3.2 (Gen 1), magnetic connector",Li-Po 7020 mAh (27 Wh),15W wired,"Porcelain, Hazel, Rose",About 670 EUR
Google Pixel Fold,"[{'256GB 12GB RAM': '$\u2009429.95'}, {'512GB 12GB RAM': '$\u2009586.37'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71","HSPA, LTE (CA), 5G",Unfolded: 139.7 x 158.7 x 5.8 mm,283 g (9.98 oz),"Glass front (Gorilla Glass Victus) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + ,"7.6 inches, 183.3 cm",1840 x 2208 pixels (~378 ppi density),"Android 13, upgradable to Android 15, up to 5 major Android upgrades",Google Tensor G2 (5 nm),Octa-core (2x2.85 GHz Cortex-X1 & 2x2.35 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Mali-G710 MP7,No,"256GB 12GB RAM, 512GB 12GB RAM","48 MP, f/1.7, 25mm (wide), 1/2.0"", 0.8µm, dual pixel PDAF, OIS,
10.8 MP, f/3.1, 112mm (telephoto), 1/3.1"", 1.22µm, dual pixel PDAF, OIS, 5x optical zoom,
10.8 MP, f/2.2, 121˚, (ultrawide), 1/3.0"", 1.25µm","Laser AF, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, 10-bit HDR","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm,
Cover camera:,
9.5 MP, f/2.2, 24mm (wide), 1.22µm, dual pixel PDAF","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.2, OTG",Li-Po 4821 mAh,"Wired, PD3.0","Porcelain, Obsidian",
Google Pixel 8,"[{'128GB 8GB RAM': '$\u2009264.00'}, {'256GB 8GB RAM': '$\u2009349.00'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 40, 41, 46, 48, 66, 71 - GKWS6, G9BQD","HSPA, LTE (CA), 5G",150.5 x 70.8 x 8.9 mm (5.93 x 2.79 x 0.35 in),187 g (6.60 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass Victus), aluminum frame",Nano-SIM + ,"6.2 inches, 91.1 cm","1080 x 2400 pixels, 20:9 ratio (~428 ppi density)","Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G3 (4 nm),Nona-core (1x3.0 GHz Cortex-X3 & 4x2.45 GHz Cortex-A715 & 4x2.15 GHz Cortex-A510),Immortalis-G715s MC10,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP (12 MP eff.), f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
12 MP, f/2.2, 126˚ (ultrawide), 1/2.9"", 1.25µm, AF","Laser AF, Dual-LED flash, Pixel Shift, Ultra HDR, panorama, Best Take","4K@24/30/60fps, 1080p@30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","10.5 MP, f/2.2, 20mm (ultrawide), 1/3.1"", 1.22µm","4K@24/30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.2,Li-Ion 4575 mAh,"27W wired, PD3.0, PPS, 50% in 30 min","Obsidian, Hazel, Rose, Mint",
Google Pixel 8 Pro,"[{'128GB 12GB RAM': '$\u2009309.95'}, {'256GB 12GB RAM': '$\u2009399.99'}, {'512GB 12GB RAM': '$\u2009535.00'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41, 46, 48, 66, 71 - G1MNW","HSPA, LTE (CA), 5G",162.6 x 76.5 x 8.8 mm (6.40 x 3.01 x 0.35 in),213 g (7.51 oz),"Glass front (Gorilla Glass Victus 2), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + ,"6.7 inches, 108.7 cm","1344 x 2992 pixels, 20:9 ratio (~489 ppi density)","Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G3 (4 nm),Nona-core (1x3.0 GHz Cortex-X3 & 4x2.45 GHz Cortex-A715 & 4x2.15 GHz Cortex-A510),Immortalis-G715s MC10,No,"128GB 12GB RAM, 256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM","50 MP, f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS,
48 MP, f/2.8, 113mm (periscope telephoto), 1/2.55"", 0.7µm, dual pixel PDAF, OIS, 5x optical zoom,
48 MP, f/2.0, 126˚ (ultrawide), 1/2.0"", 0.8µm, dual pixel PDAF","Multi-zone Laser AF, Dual-LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance","4K@30/60fps, 1080p@24/30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR","10.5 MP, f/2.2, 20mm (ultrawide), 1/3.1"", 1.22µm, PDAF","4K@24/30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.2,Li-Ion 5050 mAh,"30W wired, PD3.0, PPS, 50% in 30 min","Obsidian, Porcelain, Bay, Mint",
Google Pixel 8a,"[{'128GB 8GB RAM': '$\u2009250.06'}, {'256GB 8GB RAM': 'C$\u2009759.00'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 32, 38, 40, 41, 42, 66 - G6GPR (International)","HSPA, LTE (CA), 5G",152.1 x 72.7 x 8.9 mm (5.99 x 2.86 x 0.35 in),188 g (6.63 oz),"Glass front (Gorilla Glass 3), aluminum frame, plastic back",Nano-SIM + ,"6.1 inches, 90.3 cm","1080 x 2400 pixels, 20:9 ratio (~430 ppi density)","Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G3 (4 nm),Nona-core (1x3.0 GHz Cortex-X3 & 4x2.45 GHz Cortex-A715 & 4x2.15 GHz Cortex-A510),Immortalis-G715s MC10,No,"128GB 8GB RAM, 256GB 8GB RAM","64 MP (16 MP eff.), f/1.9, 26mm (wide), 1/1.73"", 0.8µm, dual pixel PDAF, OIS,
13 MP, f/2.2, 120˚ (ultrawide), 1.12µm","Dual-LED flash, Pixel Shift, Ultra HDR, panorama, Best Take","4K@30/60fps, 1080p@30/60/120/240fps, OIS","13 MP, f/2.2, 20mm (ultrawide), 1.12µm","4K@30fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, dual/tri-band (market/region dependent)","5.3, A2DP, LE",Yes,No,USB Type-C 3.2,Li-Po 4492 mAh,"18W wired, PD3.0","Obsidian, Porcelain, Bay, Aloe",
Google Pixel 9 Pro Fold,"[{'256GB 16GB RAM': '$\u2009870.00'}, {'512GB 16GB RAM': '$\u20091,702.42'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 38, 39, 40, 41, 42, 46, 48, 66, 71","HSPA, LTE (CA), 5G",Unfolded: 155.2 x 150.2 x 5.1 mm,257 g (9.07 oz),"Glass front (Gorilla Glass Victus 2) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus 2), aluminum frame",Nano-SIM + ,"8.0 inches, 207.4 cm","2076 x 2152 pixels, 1:1 ratio (~373 ppi density)","Android 14, upgradable to Android 15, up to 7 major Android upgrades",Google Tensor G4 (4 nm),Octa-core (1x3.1 GHz Cortex-X4 & 3x2.6 GHz Cortex-A720 & 4x1.92 GHz Cortex-A520),Mali-G715 MC7,No,"256GB 16GB RAM, 512GB 16GB RAM","48 MP, f/1.7, 25mm (wide), 1/2.0"", 0.8µm, dual pixel PDAF, OIS,
10.8 MP, f/3.1, 112mm (telephoto), 1/3.2"", dual pixel PDAF, OIS, 5x optical zoom,
10.5 MP, f/2.2, 127˚ (ultrawide), 1/3.4"", PDAF","Multi-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance","4K@24/30/60fps, 1080p@24/30/60/120/240fps, 10-bit HDR, gyro-EIS, OIS","10 MP, f/2.2, 23mm (wide), 1/3.94"", PDAF,
Cover camera:,
10 MP, f/2.2, 23mm (wide), 1/3.94"", PDAF","4K@30/60fps, 1080p@30/60fps","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.3, A2DP, LE, aptX HD",Yes,No,USB Type-C 3.2,4650 mAh,21W wired,"Obsidian, Porcelain",
